Epoch,Train_Loss,Train_ACC,Train_ASR,Train_R-ACC,Test_Loss_cl,Test_ACC,Test_Loss_bd,Test_ASR,Test_R-ACC
91,0.23003201518217317,92.7439956665039,61.35555648803711,90.30400085449219,0.538366243872844,85.12222290039062,0.0003826371699483068,99.9888916015625,0.011111111380159855
92,0.23525318947365825,92.48600006103516,63.0,89.75999450683594,0.4404519000943278,87.5,0.00034895354843350834,100.0,0.0
93,0.22839419082607454,92.79199981689453,62.64444351196289,90.13800048828125,0.4864155242980366,86.77777862548828,8.289728441468469e-07,100.0,0.0
94,0.2289838784795893,92.7459945678711,63.22222137451172,89.9280014038086,0.5219610350232728,85.86666870117188,0.001315947986063613,100.0,0.0
95,0.23248016963834348,92.64999389648438,61.4444465637207,90.15999603271484,0.4575006055160308,87.46666717529297,0.0008938407597564895,100.0,0.0
96,0.2302342570765549,92.57799530029297,62.266666412353516,89.93599700927734,0.4585138723044328,87.0777816772461,0.0009471593567327609,100.0,0.0
97,0.22713997651396506,92.76399993896484,62.79999923706055,90.06599426269531,0.4346548006148406,88.02222442626953,1.202368745177576e-05,100.0,0.0
98,0.22567693692872592,92.75999450683594,62.53333282470703,90.10599517822266,0.44964781613417076,87.9000015258789,1.7128259098402414e-05,100.0,0.0
99,0.22717248608389168,92.77799987792969,62.911109924316406,90.10199737548828,0.513435499978737,85.92222595214844,0.00010959181973946766,100.0,0.0
100,0.16816945141538633,94.86000061035156,63.24444580078125,92.1240005493164,0.35333602571151623,90.12222290039062,0.0007790086891757928,100.0,0.0
101,0.14753541223647648,95.60199737548828,63.622222900390625,92.87199401855469,0.35065440907025003,90.43333435058594,0.0005743805774894189,100.0,0.0
102,0.14023822749895817,95.80999755859375,63.13333511352539,93.17599487304688,0.3580181524157524,90.55555725097656,0.0006979094038579718,100.0,0.0
103,0.13167116650001473,96.11000061035156,64.31111145019531,93.2699966430664,0.3667631342377461,90.55555725097656,0.00033981710304276574,100.0,0.0
104,0.12777024855279862,96.16399383544922,64.95555877685547,93.2239990234375,0.36123467131819526,90.61111450195312,0.000337416703548794,100.0,0.0
105,0.1269382448852672,96.13599395751953,64.68888854980469,93.23199462890625,0.36892537730680386,90.72222137451172,0.000617137634192108,100.0,0.0
106,0.12244749685649371,96.27999877929688,65.44444274902344,93.27799987792969,0.3630749836144313,90.70000457763672,0.0009608436863652994,100.0,0.0
107,0.12359662317787595,96.29199981689453,65.19999694824219,93.33399963378906,0.36072222080448985,90.9000015258789,0.0015990945279375243,100.0,0.0
108,0.1173230293194961,96.4939956665039,66.5777816772461,93.2959976196289,0.36923724591312274,90.56666564941406,0.0009597176870390195,100.0,0.0
109,0.11668112175181851,96.47599792480469,65.82221984863281,93.41999816894531,0.3686831853759121,91.17778015136719,0.0014499888950499746,100.0,0.0
110,0.1142617119738208,96.54000091552734,66.66666412353516,93.343994140625,0.3773644978941326,90.56666564941406,0.0007549872257891046,100.0,0.0
111,0.11551665035469452,96.50399780273438,66.22222137451172,93.40799713134766,0.37681892776573206,90.92222595214844,0.0012794298269051376,100.0,0.0
112,0.11167260294641985,96.57799530029297,66.93333435058594,93.34600067138672,0.37839544994730345,90.80000305175781,0.0015528354987265989,100.0,0.0
113,0.10941502895882672,96.64999389648438,67.28888702392578,93.37199401855469,0.3832049410737736,90.67778015136719,0.003109745102488554,99.97777557373047,0.02222222276031971
114,0.1098398637131352,96.67599487304688,67.9111099243164,93.26799774169922,0.39226423560733525,90.64444732666016,0.0030596600468336065,99.97777557373047,0.02222222276031971
115,0.11135634859485546,96.61199951171875,66.86666870117188,93.3759994506836,0.3895013914771483,90.71111297607422,0.0008694672904593844,100.0,0.0
116,0.10696323272174277,96.7719955444336,68.06666564941406,93.343994140625,0.3931234301605695,90.68888854980469,0.0009971849508026065,100.0,0.0
117,0.10417084167699528,96.81399536132812,68.4000015258789,93.31800079345703,0.39761996405645156,90.61111450195312,0.0025819555338157316,99.97777557373047,0.02222222276031971
118,0.10590210014863698,96.71599578857422,67.93333435058594,93.30799865722656,0.3990200554401102,90.68888854980469,0.0019524968188242909,99.9888916015625,0.011111111380159855
119,0.10110081294480035,96.76599884033203,68.53333282470703,93.25599670410156,0.39761393590712213,90.71111297607422,0.0012573247626227078,100.0,0.0
120,0.10351074438380159,96.8219985961914,68.64444732666016,93.3219985961914,0.4117447851409375,90.5,0.0018876776546830128,99.9888916015625,0.011111111380159855
121,0.10031367484908885,96.88800048828125,69.44444274902344,93.23400115966797,0.40066398512309703,90.5,0.0007996866126990759,100.0,0.0
122,0.10206706375550584,96.7979965209961,68.82221984863281,93.24800109863281,0.4122031205137011,90.31111145019531,0.0009263129745000107,100.0,0.0
123,0.09840577272007532,96.9939956665039,70.24444580078125,93.18799591064453,0.4050902838648205,90.63333129882812,0.0034510998324241856,99.97777557373047,0.02222222276031971
124,0.09967132882141244,96.88199615478516,69.24444580078125,93.25599670410156,0.4110278597390148,90.44444274902344,0.0016954880598014299,99.97777557373047,0.02222222276031971
125,0.095909852925164,97.00599670410156,70.80000305175781,93.10199737548828,0.4152771215623533,90.53333282470703,0.0013680383874575648,99.97777557373047,0.02222222276031971
126,0.09829198455680972,96.94400024414062,69.5111083984375,93.26799774169922,0.41582702855828785,90.82221984863281,0.0019062851575321295,99.9888916015625,0.011111111380159855
127,0.09504467175554132,97.02399444580078,71.06666564941406,93.06599426269531,0.4184727962587921,90.5,0.002087848105231746,99.97777557373047,0.02222222276031971
128,0.09861108363913301,96.95999908447266,69.93333435058594,93.23199462890625,0.4095292109209047,90.77777862548828,0.002516976725736397,99.9888916015625,0.011111111380159855
129,0.0932949548563384,97.0479965209961,71.37777709960938,93.0479965209961,0.4207017190859351,90.42222595214844,0.0018531108409507383,99.9888916015625,0.011111111380159855
130,0.09323747235986278,97.1199951171875,71.86666870117188,93.05999755859375,0.4139254844524491,90.5777816772461,0.0022539697664553746,99.97777557373047,0.02222222276031971
131,0.08999727228823144,97.23400115966797,72.64444732666016,93.02999877929688,0.4268376509278593,90.26667022705078,0.0005297848752299718,100.0,0.0
132,0.09082145209107405,97.10199737548828,72.20000457763672,92.97000122070312,0.42388353465308604,90.62222290039062,0.0005962907203020607,100.0,0.0
133,0.0902271156611345,97.0979995727539,72.0888900756836,92.97000122070312,0.42850452682501833,90.44444274902344,0.0009892687786036028,100.0,0.0
134,0.0917638475527925,97.05999755859375,71.84444427490234,93.01799774169922,0.4199661830781211,90.47777557373047,0.0009173899684035757,100.0,0.0
135,0.08997234054233717,97.06599426269531,71.80000305175781,92.98199462890625,0.4240569069351948,90.47777557373047,0.0012268657389451082,99.9888916015625,0.011111111380159855
136,0.08707184632263525,97.26799774169922,73.68888854980469,92.89199829101562,0.4278304574775024,90.24444580078125,0.0013869359710542354,99.9888916015625,0.011111111380159855
137,0.08634410342654152,97.2439956665039,73.28888702392578,92.91999816894531,0.430250883522168,90.42222595214844,0.000663483031274436,100.0,0.0
138,0.08377606147314276,97.3219985961914,74.04444885253906,92.86000061035156,0.4378442325642411,89.9888916015625,0.0010318549134289768,100.0,0.0
139,0.08508887647381981,97.35799407958984,74.4000015258789,92.83799743652344,0.431505518480086,90.15555572509766,0.0025677563225797993,99.97777557373047,0.02222222276031971
140,0.08064095743591218,97.47599792480469,75.17778015136719,92.81199645996094,0.4371863695937143,90.32221984863281,0.0006324713816046452,100.0,0.0
141,0.08110862584484507,97.43000030517578,75.04444885253906,92.80799865722656,0.44015085319398156,90.30000305175781,0.003660524932956192,99.96666717529297,0.03333333507180214
142,0.0803112572397265,97.45399475097656,75.5111083984375,92.75399780273438,0.443557653418729,90.12222290039062,0.0010181170528341399,99.9888916015625,0.011111111380159855
143,0.0796405783594798,97.49800109863281,75.95555877685547,92.71599578857422,0.44538277870332693,90.28888702392578,0.0007521344777557369,100.0,0.0
144,0.07978378225813436,97.43599700927734,75.84444427490234,92.66799926757812,0.44762689064086325,90.12222290039062,0.0006684909679625236,100.0,0.0
145,0.08066501032056102,97.447998046875,75.5111083984375,92.73600006103516,0.4429137284906817,90.3888931274414,0.0008947991673395195,100.0,0.0
146,0.07873106716186418,97.447998046875,75.93333435058594,92.68799591064453,0.4391060018203628,90.3888931274414,0.0003747319606703404,100.0,0.0
147,0.07608489197728883,97.55799865722656,76.8888931274414,92.59199523925781,0.4418349169509512,90.4000015258789,0.0023668194402822517,99.97777557373047,0.02222222276031971
148,0.07788274120872893,97.47200012207031,76.26667022705078,92.64199829101562,0.4516433823696325,90.0111083984375,0.0007967188672333116,100.0,0.0
149,0.07592047880525174,97.54399871826172,76.75555419921875,92.64599609375,0.44673596679324834,90.44444274902344,0.002325199851864608,99.9888916015625,0.0
150,0.07081221423261916,97.70399475097656,78.04444885253906,92.57999420166016,0.4471467804740852,90.36666870117188,0.0015630685916157361,100.0,0.0
151,0.07092881622388388,97.72000122070312,78.20000457763672,92.54000091552734,0.4467379469686831,90.43333435058594,0.0016138085539610138,100.0,0.0
152,0.06694314323480019,97.83399963378906,78.8888931274414,92.5459976196289,0.45030228898558816,90.36666870117188,0.0036243142979875418,99.95555877685547,0.02222222276031971
153,0.07158933895999742,97.68599700927734,77.5777816772461,92.63399505615234,0.44405643956761964,90.34444427490234,0.0018555641561274377,99.97777557373047,0.011111111380159855
154,0.06525137279982991,97.87999725341797,79.66666412353516,92.45199584960938,0.4449294161208918,90.4888916015625,0.0019687088362177387,99.9888916015625,0.0
155,0.06739859598333878,97.85399627685547,79.0888900756836,92.52799987792969,0.44953506828193934,90.31111145019531,0.0032006792484743285,99.97777557373047,0.011111111380159855
156,0.06759193575347933,97.84199523925781,79.33333587646484,92.49199676513672,0.45042773661479146,90.33333587646484,0.003267115844466107,99.96666717529297,0.02222222276031971
157,0.06633001448981979,97.85799407958984,79.68888854980469,92.43799591064453,0.4458331371277151,90.36666870117188,0.0022228967331179325,99.97777557373047,0.011111111380159855
158,0.06636425771314622,97.83599853515625,79.44444274902344,92.43599700927734,0.4512102570332272,90.17778015136719,0.0016663636926981344,99.9888916015625,0.011111111380159855
159,0.06938927260267994,97.7239990234375,78.11111450195312,92.57599639892578,0.4480700948288743,90.37777709960938,0.0022014273448624244,99.97777557373047,0.011111111380159855
160,0.0672488636706415,97.82799530029297,79.11111450195312,92.4959945678711,0.44677053685759155,90.36666870117188,0.0026893655402244815,99.96666717529297,0.02222222276031971
161,0.06554285060052219,97.85599517822266,79.5777816772461,92.45399475097656,0.4582907866004487,90.21111297607422,0.0028538758338520855,99.96666717529297,0.02222222276031971
162,0.06629487250209845,97.79999542236328,78.8888931274414,92.48600006103516,0.45555570196937506,90.15555572509766,0.0036526838527388976,99.95555877685547,0.03333333507180214
163,0.06460715558313196,97.91999816894531,80.13333129882812,92.42599487304688,0.4532424289156014,90.33333587646484,0.0022654373298766433,99.97777557373047,0.02222222276031971
164,0.06498756055312846,97.89799499511719,79.84444427490234,92.45399475097656,0.44441491890121515,90.37777709960938,0.0021910070094056954,99.96666717529297,0.02222222276031971
165,0.06516359725019054,97.93599700927734,79.93333435058594,92.45999908447266,0.4531467101523574,90.30000305175781,0.003138922046686352,99.95555877685547,0.03333333507180214
166,0.06339646802972192,97.97799682617188,80.5111083984375,92.40399932861328,0.44728035784103504,90.4000015258789,0.005021743812519585,99.94444274902344,0.0555555559694767
167,0.06265420757014961,97.97599792480469,80.97777557373047,92.32799530029297,0.4481565383538394,90.23333740234375,0.002602453919088232,99.96666717529297,0.02222222276031971
168,0.06685629478224632,97.80999755859375,79.0888900756836,92.48400115966797,0.44444425760860173,90.3888931274414,0.004624108029660625,99.93333435058594,0.04444444552063942
169,0.06331383625088292,97.93199920654297,80.53333282470703,92.3479995727539,0.44705861722919304,90.42222595214844,0.0027848047984790213,99.95555877685547,0.03333333507180214
170,0.06293228550640213,97.97799682617188,80.95555877685547,92.33999633789062,0.45518291899016206,90.37777709960938,0.0025437594388126278,99.96666717529297,0.02222222276031971
171,0.06329610883770391,97.88800048828125,79.84444427490234,92.41999816894531,0.454650256415488,90.23333740234375,0.001396310430849758,99.9888916015625,0.011111111380159855
172,0.06419537689708307,97.90599822998047,79.95555877685547,92.44999694824219,0.45077589699919796,90.37777709960938,0.002253429764966992,99.96666717529297,0.03333333507180214
173,0.06145521192370778,98.05999755859375,81.75555419921875,92.2699966430664,0.45358352216196735,90.33333587646484,0.0034782543047134516,99.95555877685547,0.04444444552063942
174,0.06396105552277982,97.89999389648438,79.71111297607422,92.47200012207031,0.45170254669558835,90.35556030273438,0.006437585356278004,99.84444427490234,0.14444445073604584
175,0.059593992788925805,98.03199768066406,81.77777862548828,92.22799682617188,0.45134766630723444,90.53333282470703,0.0024155108840204775,99.96666717529297,0.03333333507180214
176,0.06288739210447235,97.90799713134766,80.53333282470703,92.33599853515625,0.45115036947626463,90.33333587646484,0.0023323577241709742,99.96666717529297,0.02222222276031971
177,0.06144405740177464,98.00599670410156,81.31111145019531,92.30400085449219,0.4555416827050733,90.32221984863281,0.0037738902963251925,99.95555877685547,0.03333333507180214
178,0.06277237327345421,97.9679946899414,81.26667022705078,92.26399993896484,0.44599589684479674,90.32221984863281,0.0030352835597562224,99.95555877685547,0.03333333507180214
179,0.05996931462412905,98.0,80.95555877685547,92.34600067138672,0.44931348906436436,90.30000305175781,0.003545029308568214,99.95555877685547,0.03333333507180214
180,0.0610222885542361,98.04199981689453,81.4888916015625,92.29399871826172,0.4511812553859093,90.35556030273438,0.0035786047056448503,99.94444274902344,0.03333333507180214
181,0.05866607241665997,98.0719985961914,81.82221984863281,92.26799774169922,0.4531392207447912,90.21111297607422,0.0025163495513072735,99.96666717529297,0.03333333507180214
182,0.06047260933234106,98.03399658203125,81.80000305175781,92.2239990234375,0.45135821402072906,90.27777862548828,0.0022923573589241,99.96666717529297,0.02222222276031971
183,0.060243906612839085,98.07799530029297,82.0,92.2699966430664,0.4515177819510581,90.24444580078125,0.00232579095803962,99.96666717529297,0.02222222276031971
184,0.060445192193760135,97.95999908447266,81.4888916015625,92.22599792480469,0.45350763453564175,90.32221984863281,0.0052372290274049615,99.92222595214844,0.0555555559694767
185,0.05772788340554518,98.06800079345703,82.17778015136719,92.20999908447266,0.45552366216417767,90.32221984863281,0.002734411195491139,99.96666717529297,0.03333333507180214
186,0.05795715480823727,98.16600036621094,82.73333740234375,92.20199584960938,0.45582918528939637,90.22222137451172,0.003292849096371202,99.95555877685547,0.04444444552063942
187,0.058528780563236654,98.06800079345703,81.97777557373047,92.25799560546875,0.45213091583319115,90.43333435058594,0.005726627434905566,99.87777709960938,0.10000000149011612
188,0.06077397164062161,98.01799774169922,81.75555419921875,92.22000122070312,0.45469825158656485,90.30000305175781,0.001671560640728862,99.96666717529297,0.02222222276031971
189,0.06092125943640385,98.0260009765625,81.5111083984375,92.29000091552734,0.4519742101850644,90.3888931274414,0.0035697143856094965,99.95555877685547,0.03333333507180214
190,0.05838062051359726,98.09199523925781,82.28888702392578,92.22599792480469,0.45986370910221425,90.25555419921875,0.003584197480526661,99.95555877685547,0.03333333507180214
